multiplier,point_estimate_2_0,lower_ci_2_0,upper_2_0,point_estimate_2_6,lower_ci_2_6,upper_2_6,point_estimate_3_3,lower_ci_3_3,upper_3_3
6.8,0.8060891588058425,0.634640204306549,0.829220035484642,0.9166706908337812,0.8472022485167141,0.9281539023604124,0.9772523791160911,0.9607717474008255,0.9803608584954656
6.9,0.8078470352588697,0.6358477004947445,0.830863369390712,0.9177198026397365,0.8482861353459012,0.9291134932237608,0.9776496943697595,0.9613564722454628,0.9807060535219857
7.0,0.8095603461971859,0.6370218392551341,0.8324633120901227,0.9187378684332425,0.8493452003874067,0.9300435649742421,0.9780330539763191,0.9619230065177706,0.9810386195651698
7.1,0.8112307744260591,0.6381558724388049,0.8340215564647276,0.919726217551335,0.8503804096062869,0.930945420461941,0.9784031442144355,0.9624721548076165,0.9813591977781176
7.2,0.8128599196166467,0.6392642258863788,0.8355397095120497,0.920686106016073,0.8513702709657379,0.9318202889315075,0.9787606086825168,0.9630046760943749,0.9816693132140674
7.3,0.8144493033346638,0.640341109645939,0.837019297653625,0.9216187214370298,0.8523269233003555,0.9326693310390534,0.9791060514786811,0.9635212868842977,0.9819768848782877
7.4,0.816000373711508,0.6413842022929575,0.8384617716593133,0.9225251875309702,0.8532629624230388,0.9334936434713791,0.9794400401063924,0.9640226640948715,0.982273864588703
7.5,0.8175145097869008,0.6424044439023433,0.8398685112192161,0.9234065682927333,0.8541791522315647,0.9342942632032736,0.9797631081325257,0.9645094477095147,0.9825607605676293
7.6,0.8189930255494579,0.643395201130868,0.8412408291919358,0.9242638718479604,0.8550489823596983,0.9350721714250627,0.9800757576217246,0.9649822432235498,0.9828380503124586
7.7,0.820437173699225,0.6443572910267961,0.842579975555291,0.925098054015305,0.8558972826156738,0.9358282971693886,0.9803784613683569,0.9654416239002348,0.9831061828144578
7.8,0.8218481491540693,0.6452989615817845,0.8438871410832524,0.9259100216030742,0.85672833115628,0.9365635206633691,0.9806716649451136,0.9658881328537374,0.9833655805924751
7.9,0.823227092319886,0.6462130968165246,0.845163460770737,0.9267006354628626,0.857542738661089,0.9372786764297479,0.9809557885853093,0.9663222849742579,0.9836193194018367
8.0,0.8245750921428343,0.6471028010604688,0.8464100170259895,0.9274707133205913,0.8583134369778114,0.9379745561583918,0.9812312289141717,0.9667440793595571,0.9838661801091805
8.1,0.8258931889602426,0.6479741871888048,0.847627842648555,0.9282210324034496,0.8590688091878868,0.9386519113674512,0.9814983605428446,0.9671532830406039,0.9841053226788626
8.2,0.8271823771653957,0.6488198588265001,0.8488179236092819,0.928952331879518,0.8598096387069044,0.9393114558717037,0.9817575375374429,0.9675437757629198,0.984339575729306
8.3,0.8284436077001286,0.6496446792957098,0.8499812016473879,0.9296653151253081,0.8605364186648474,0.9399538680739605,0.98200909477426,0.9679198016068427,0.9845669992516153
8.4,0.8296777903879783,0.6504530061609848,0.8511185766983406,0.9303606518350649,0.8612249009732844,0.940579793093959,0.9822533491911312,0.9682833415630105,0.9847875883365457
