"paper.id","meta.analysis.paper","meta.analysis.id","meta.analysis.year","study","study.year","eff.size.measure","grouped_es","eff.size","var.eff.size","se.eff.size","z","key","study2","dup"
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Aeby",2002,"z.r","Zr",0.408617676,0.023809524,0.154303350579305,2.64814519234946,"75_Aeby_2002","aeby_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Newey",2004,"z.r","Zr",-0.40504856,0.025641026,0.160128154925984,-2.52952742874746,"75_Newey_2004","newey_2004",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Inendino",2005,"z.r","Zr",-0.537038822,0.022222222,0.14907119775463,-3.60256595565806,"75_Inendino_2005","inendino_2005",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Kurtz",2006,"z.r","Zr",-0.25683214,0.008547009,0.0924500351541307,-2.77806427625274,"75_Kurtz_2006","kurtz_2006",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Gallizzi",2008,"z.r","Zr",-0.145629186,0.004878049,0.069843031148426,-2.08509257982401,"75_Gallizzi_2008","gallizzi_2008",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Deaton",2009,"z.r","Zr",-0.325750146,0.020833333,0.144337566142706,-2.25686323183482,"75_Deaton_2009","deaton_2009",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Deaton",2009,"z.r","Zr",-0.211125028,0.020833333,0.144337566142706,-1.46271711268334,"75_Deaton_2009","deaton_2009",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Dolnik_Hoi",2010,"z.r","Zr",-0.545802252,0.034482759,0.185695339198376,-2.93923506295937,"75_Dolnik_Hoi_2010","dolnik_2010",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Gobush",2011,"z.r","Zr",-0.393258256,0.03030303,0.17407765508531,-2.25909669915577,"75_Gobush_2011","gobush_2011",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Hawley",2012,"z.r","Zr",-0.181260525,0.037037037,0.19245008963365,-0.941857316590755,"75_Hawley_2012","hawley_2012",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Hawley",2012,"z.r","Zr",-0.300430633,0.037037037,0.19245008963365,-1.56108336229878,"75_Hawley_2012","hawley_2012",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Eberhardt",2013,"z.r","Zr",-0.165181231,0.041666667,0.204124146048428,-0.80921945883272,"75_Eberhardt_2013","eberhardt_2013",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Eberhardt",2013,"z.r","Zr",-0.40685135,0.041666667,0.204124146048428,-1.99315640935235,"75_Eberhardt_2013","eberhardt_2013",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Eberhardt",2013,"z.r","Zr",-0.308658637,0.041666667,0.204124146048428,-1.51211232465742,"75_Eberhardt_2013","eberhardt_2013",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Eberhardt",2013,"z.r","Zr",-0.438851519,0.041666667,0.204124146048428,-2.14992458019094,"75_Eberhardt_2013","eberhardt_2013",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Eberhardt",2013,"z.r","Zr",-0.242216509,0.041666667,0.204124146048428,-1.18661370391004,"75_Eberhardt_2013","eberhardt_2013",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Werner",2013,"z.r","Zr",-0.22260549,0.076923077,0.27735009825129,-0.802615507993478,"75_Werner_2013","werner_2013",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Werner",2013,"z.r","Zr",-0.21631183,0.076923077,0.27735009825129,-0.779923394164488,"75_Werner_2013","werner_2013",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Werner",2013,"z.r","Zr",-0.254346429,0.076923077,0.27735009825129,-0.917059091032131,"75_Werner_2013","werner_2013",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Hanke",2015,"z.r","Zr",-1.883115359,0.010309278,0.101534614787273,-18.5465357104603,"75_Hanke_2015","hanke_2015",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Hanke",2015,"z.r","Zr",-0.353167597,0.010309278,0.101534614787273,-3.47829750218609,"75_Hanke_2015","hanke_2015",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Heylen",2015,"z.r","Zr",0.650957351,0.04,0.2,3.254786755,"75_Heylen_2015","heylen_2015",FALSE
75,"sanchez.et.al.2018.ecol.letts",160,2018,"Heylen",2015,"z.r","Zr",-0.273912056,0.04,0.2,-1.36956028,"75_Heylen_2015","heylen_2015",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Butynski",1982,"z.r","Zr",0.076146835,0.002645503,0.051434453433472,1.48046357872729,"75_Butynski_1982","butynski_1982",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Butynski",1982,"z.r","Zr",0.048036915,0.001795332,0.0423713582505919,1.13371194560016,"75_Butynski_1982","butynski_1982",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Waid",1985,"z.r","Zr",-0.321054628,0.012345679,0.111111111055556,-2.88949165344475,"75_Waid_1985","waid_1985",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Waid",1985,"z.r","Zr",-0.539178624,0.012345679,0.111111111055556,-4.8526076184263,"75_Waid_1985","waid_1985",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Keith",1986,"z.r","Zr",-0.110976126,0.003952569,0.0628694599944997,-1.76518338171998,"75_Keith_1986","keith_1986",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Keith",1986,"z.r","Zr",-0.109492534,0.003952569,0.0628694599944997,-1.74158540584855,"75_Keith_1986","keith_1986",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Iason_Boag",1988,"z.r","Zr",-0.120581028,0.04,0.2,-0.60290514,"75_Iason_Boag_1988","iason_1988",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Iason_Boag",1988,"z.r","Zr",-0.298566264,0.0625,0.25,-1.194265056,"75_Iason_Boag_1988","iason_1988",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Iason_Boag",1988,"z.r","Zr",0.202732554,0.04,0.2,1.01366277,"75_Iason_Boag_1988","iason_1988",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Iason_Boag",1988,"z.r","Zr",-0.365443754,0.055555556,0.235702261338325,-1.55044653337222,"75_Iason_Boag_1988","iason_1988",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Lehmann",1992,"z.r","Zr",0.020002667,0.005617978,0.0749531720476192,0.266868852292094,"75_Lehmann_1992","lehmann_1992",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Lehmann",1992,"z.r","Zr",-0.234189467,0.005617978,0.0749531720476192,-3.12447706484277,"75_Lehmann_1992","lehmann_1992",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Lehmann",1992,"z.r","Zr",-0.020002667,0.005617978,0.0749531720476192,-0.266868852292094,"75_Lehmann_1992","lehmann_1992",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Lehmann",1992,"z.r","Zr",-0.070114671,0.005617978,0.0749531720476192,-0.935446347159995,"75_Lehmann_1992","lehmann_1992",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Lehmann",1992,"z.r","Zr",-0.120581028,0.005617978,0.0749531720476192,-1.60875150051545,"75_Lehmann_1992","lehmann_1992",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Senar",1994,"z.r","Zr",-0.336413041,0.03125,0.176776695296637,-1.9030395405655,"75_Senar_1994","senar_1994",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Gallivan",1995,"z.r","Zr",-0.440295431,0.023255814,0.152498570485103,-2.88721021842634,"75_Gallivan_1995","gallivan_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Ruiz",1995,"z.r","Zr",0.647522845,0.055555556,0.235702261338325,2.74720675704741,"75_Ruiz_1995","ruiz_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Ruiz",1995,"z.r","Zr",0.056058649,0.071428571,0.267261241110641,0.209752258752674,"75_Ruiz_1995","ruiz_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Ruiz",1995,"z.r","Zr",-0.080171325,0.041666667,0.204124146048428,-0.392757674934642,"75_Ruiz_1995","ruiz_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Ruiz",1995,"z.r","Zr",-0.070114671,0.045454545,0.213200715289607,-0.32886695949757,"75_Ruiz_1995","ruiz_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Tella",1995,"z.r","Zr",-0.12476859,0.00952381,0.0975900097346035,-1.27849756690576,"75_Tella_1995","tella_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Tella",1995,"z.r","Zr",-0.03668734,0.0078125,0.0883883476483184,-0.415069870363144,"75_Tella_1995","tella_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Tella",1995,"z.r","Zr",0.090244188,0.05,0.223606797749979,0.403584277884542,"75_Tella_1995","tella_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Tella",1995,"z.r","Zr",-0.070114671,0.00952381,0.0975900097346035,-0.718461563746916,"75_Tella_1995","tella_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Tella",1995,"z.r","Zr",-0.018765196,0.05,0.223606797749979,-0.0839205077342143,"75_Tella_1995","tella_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Tella",1995,"z.r","Zr",0.030009005,0.012195122,0.11043152629571,0.271743097343805,"75_Tella_1995","tella_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Tella",1995,"z.r","Zr",-0.010000333,0.0078125,0.0883883476483184,-0.113140852454778,"75_Tella_1995","tella_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Tella",1995,"z.r","Zr",0.030009005,0.010638298,0.103142125244732,0.290948096413523,"75_Tella_1995","tella_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Tella",1995,"z.r","Zr",0.202732554,0.111111111,0.333333333166667,0.608197662304099,"75_Tella_1995","tella_1995",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Atwill",1997,"z.r","Zr",0.035741317,0.009345794,0.0966736468744197,0.369711065585727,"75_Atwill_1997","atwill_1997",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Atwill",1997,"z.r","Zr",-0.343609024,0.009345794,0.0966736468744197,-3.5543194563287,"75_Atwill_1997","atwill_1997",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Blanco",1997,"z.r","Zr",0.192337169,0.00591716,0.0769230784615385,2.50038314699234,"75_Blanco_1997","blanco_1997",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Blanco",1997,"z.r","Zr",0.161386696,0.004237288,0.0650944544489006,2.47926950715424,"75_Blanco_1997","blanco_1997",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Bosch",1997,"z.r","Zr",-0.266108407,0.045454545,0.213200715289607,-1.2481590722551,"75_Bosch_1997","bosch_1997",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Bosch",1997,"z.r","Zr",-0.459896681,0.04,0.2,-2.299483405,"75_Bosch_1997","bosch_1997",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Murray",1998,"z.r","Zr",-0.234189467,0.006756757,0.0821994951322695,-2.84903777843354,"75_Murray_1998","murray_1998",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Polak",1998,"z.r","Zr",-0.295314167,0.018518519,0.13608276525703,-2.17010704068378,"75_Polak_1998","polak_1998",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Bakker_Mundwiler",1999,"z.r","Zr",-0.452365369,0.035714286,0.188982237260543,-2.39369252664916,"75_Bakker_Mundwiler_1999","bakker_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Bakker_Mundwiler",1999,"z.r","Zr",-0.415205968,0.038461538,0.196116133961487,-2.11714334569504,"75_Bakker_Mundwiler_1999","bakker_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Figuerola",1999,"z.r","Zr",0.156037141,0.020408163,0.142857141928571,1.09225999409969,"75_Figuerola_1999","figuerola_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Figuerola",1999,"z.r","Zr",-0.861396642,0.05,0.223606797749979,-3.8522828942041,"75_Figuerola_1999","figuerola_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Figuerola",1999,"z.r","Zr",0.199652165,0.016393443,0.12803688140532,1.55933323905298,"75_Figuerola_1999","figuerola_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Figuerola",1999,"z.r","Zr",0.133982678,0.05,0.223606797749979,0.599188751630931,"75_Figuerola_1999","figuerola_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",0.395392825,0.043478261,0.208514414369846,1.89623737138231,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.458670484,0.034482759,0.185695339198376,-2.47001613492306,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",0.031009936,0.025641026,0.160128154925984,0.193656986894864,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",0.169607861,0.025641026,0.160128154925984,1.05920074504323,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.027006564,0.03125,0.176776695296637,-0.152772196327588,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.323867791,0.038461538,0.196116133961487,-1.65140819604164,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.188190607,0.033333333,0.182574184922184,-1.03076241079871,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.464814471,0.02173913,0.147441954680478,-3.15252515477906,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.19026308,0.034482759,0.185695339198376,-1.02459803687773,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.348449765,0.037037037,0.19245008963365,-1.81059809150161,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.360892579,0.04,0.2,-1.804462895,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.267181208,0.029411765,0.171498586000002,-1.55792076326505,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.555995207,0.03125,0.176776695296637,-3.14518384941535,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.33610983,0.041666667,0.204124146048428,-1.64659515548081,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.357488589,0.032258065,0.179605303373815,-1.9904122110245,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.529501575,0.037037037,0.19245008963365,-2.75137089313891,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.696278061,0.035714286,0.188982237260543,-3.68435717077509,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.202732554,0.032258065,0.179605303373815,-1.12876708088096,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",0.106399703,0.041666667,0.204124146048428,0.521249960182353,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.59014516,0.037037037,0.19245008963365,-3.06648420441583,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Harper",1999,"z.r","Zr",-0.201691104,0.04,0.2,-1.00845552,"75_Harper_1999","harper_1999",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Dawson_Bortolotti",2000,"z.r","Zr",-0.010000333,0.006289308,0.0793051574615422,-0.126099402864807,"75_Dawson_Bortolotti_2000","dawson_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Dawson_Bortolotti",2000,"z.r","Zr",0.079560771,0.007462687,0.0863868450633544,0.920982482247751,"75_Dawson_Bortolotti_2000","dawson_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Dawson_Bortolotti",2000,"z.r","Zr",0.1491131,0.01010101,0.100503781023402,1.48365661949851,"75_Dawson_Bortolotti_2000","dawson_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Dawson_Bortolotti",2000,"z.r","Zr",0.010000333,0.02173913,0.147441954680478,0.0678255590253927,"75_Dawson_Bortolotti_2000","dawson_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Dawson_Bortolotti",2000,"z.r","Zr",0.131203761,0.015151515,0.123091490363875,1.0659043985262,"75_Dawson_Bortolotti_2000","dawson_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Dawson_Bortolotti",2000,"z.r","Zr",-0.100335348,0.016666667,0.129099446164575,-0.777194255907909,"75_Dawson_Bortolotti_2000","dawson_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Dawson_Bortolotti",2000,"z.r","Zr",-0.137588235,0.005617978,0.0749531720476192,-1.83565593344852,"75_Dawson_Bortolotti_2000","dawson_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Dawson_Bortolotti",2000,"z.r","Zr",-0.255412812,0.018181818,0.134839971818449,-1.89419211941021,"75_Dawson_Bortolotti_2000","dawson_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Dawson_Bortolotti",2000,"z.r","Zr",0.171666664,0.015873016,0.125988158173695,1.36256189858201,"75_Dawson_Bortolotti_2000","dawson_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Fromont",2000,"z.r","Zr",-0.439026733,0.045454545,0.213200715289607,-2.05921791774308,"75_Fromont_2000","fromont_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Fromont",2000,"z.r","Zr",-0.528134711,0.071428571,0.267261241110641,-1.97609914855317,"75_Fromont_2000","fromont_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Sacks_Blejwas",2000,"z.r","Zr",-0.652435518,0.05,0.223606797749979,-2.91778033836658,"75_Sacks_Blejwas_2000","sacks_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Schall_Pearson",2000,"z.r","Zr",-0.05378472,0.001067236,0.032668578175366,-1.64637468185122,"75_Schall_Pearson_2000","schall_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Smallridge_Bull",2000,"z.r","Zr",0.162413138,0.028571429,0.169030852213435,0.9608490750252,"75_Smallridge_Bull_2000","smallridge_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Smallridge_Bull",2000,"z.r","Zr",-0.162913709,0.003773585,0.061429512451264,-2.65204300830566,"75_Smallridge_Bull_2000","smallridge_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Smallridge_Bull",2000,"z.r","Zr",-0.100335348,0.041666667,0.204124146048428,-0.491540809562998,"75_Smallridge_Bull_2000","smallridge_2000",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Abollo",2001,"z.r","Zr",-0.378644829,0.010309278,0.101534614787273,-3.72921914160313,"75_Abollo_2001","abollo_2001",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Reinhardt",2001,"z.r","Zr",0.052046946,0.018181818,0.134839971818449,0.385990484113102,"75_Reinhardt_2001","reinhardt_2001",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Reinhardt",2001,"z.r","Zr",-0.065091774,0.018181818,0.134839971818449,-0.48273351827484,"75_Reinhardt_2001","reinhardt_2001",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Gortazar",2002,"z.r","Zr",-0.284382004,0.009708738,0.0985329285061598,-2.88616210145649,"75_Gortazar_2002","gortazar_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Newman",2002,"z.r","Zr",-0.371894,0.020833333,0.144337566142706,-2.57655723273254,"75_Newman_2002","newman_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Newman",2002,"z.r","Zr",-0.874248919,0.020833333,0.144337566142706,-6.05697423313647,"75_Newman_2002","newman_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Newman",2002,"z.r","Zr",-0.34657359,0.020833333,0.144337566142706,-2.40113228497524,"75_Newman_2002","newman_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Newman",2002,"z.r","Zr",-0.63372511,0.020833333,0.144337566142706,-4.39057638933331,"75_Newman_2002","newman_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Szabo",2002,"z.r","Zr",-0.550640368,0.010309278,0.101534614787273,-5.42317877655472,"75_Szabo_2002","szabo_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Szabo",2002,"z.r","Zr",-0.205859519,0.010309278,0.101534614787273,-2.02748116424432,"75_Szabo_2002","szabo_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Szabo",2002,"z.r","Zr",-0.389582211,0.010309278,0.101534614787273,-3.8369398634763,"75_Szabo_2002","szabo_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Szabo",2002,"z.r","Zr",-0.25008653,0.010309278,0.101534614787273,-2.46306671398675,"75_Szabo_2002","szabo_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Szabo",2002,"z.r","Zr",-0.466047199,0.010309278,0.101534614787273,-4.59003266990693,"75_Szabo_2002","szabo_2002",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Bridge",2003,"z.r","Zr",-0.265100812,0.014084507,0.118678165641368,-2.23377915025334,"75_Bridge_2003","bridge_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Bridge",2003,"z.r","Zr",-0.425806354,0.014084507,0.118678165641368,-3.58790811855601,"75_Bridge_2003","bridge_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Calvete",2003,"z.r","Zr",-0.098830493,0.001712329,0.0413802972439783,-2.38834661861647,"75_Calvete_2003","calvete_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Caron",2003,"z.r","Zr",-0.707329989,0.041666667,0.204124146048428,-3.4651950917761,"75_Caron_2003","caron_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Caron",2003,"z.r","Zr",-0.694449378,0.041666667,0.204124146048428,-3.40209324297794,"75_Caron_2003","caron_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Latta",2003,"z.r","Zr",-0.136975779,0.003952569,0.0628694599944997,-2.17873318797368,"75_Latta_2003","latta_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Latta",2003,"z.r","Zr",-0.185546482,0.001838235,0.0428746428556554,-4.3276507894112,"75_Latta_2003","latta_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Nelson",2003,"z.r","Zr",-0.010214787,0.001577287,0.0397150727054603,-0.257201770112726,"75_Nelson_2003","nelson_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Nelson",2003,"z.r","Zr",0.112302892,0.001577287,0.0397150727054603,2.82771462695975,"75_Nelson_2003","nelson_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Nelson",2003,"z.r","Zr",-0.125764817,0.001577287,0.0397150727054603,-3.16667724449889,"75_Nelson_2003","nelson_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Nelson",2003,"z.r","Zr",-0.041277887,0.001577287,0.0397150727054603,-1.03935065928571,"75_Nelson_2003","nelson_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Nelson",2003,"z.r","Zr",-0.020628662,0.001577287,0.0397150727054603,-0.519416448082287,"75_Nelson_2003","nelson_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Nelson",2003,"z.r","Zr",0,0.001577287,0.0397150727054603,0,"75_Nelson_2003","nelson_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Nelson",2003,"z.r","Zr",0.108405698,0.001577287,0.0397150727054603,2.72958578734002,"75_Nelson_2003","nelson_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Nelson",2003,"z.r","Zr",0.014636657,0.001577287,0.0397150727054603,0.368541614125955,"75_Nelson_2003","nelson_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Nelson",2003,"z.r","Zr",-0.029554043,0.001577287,0.0397150727054603,-0.744151804006057,"75_Nelson_2003","nelson_2003",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Elsheikha",2004,"z.r","Zr",-0.469786113,0.004926108,0.0701862379672824,-6.69342205261083,"75_Elsheikha_2004","elsheikha_2004",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Jeffery",2004,"z.r","Zr",-0.13871531,0.002754821,0.0524863887117413,-2.6428815813912,"75_Jeffery_2004","jeffery_2004",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Jeffery",2004,"z.r","Zr",0.02115879,0.002754821,0.0524863887117413,0.403129087737499,"75_Jeffery_2004","jeffery_2004",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Jeffery",2004,"z.r","Zr",-0.146214727,0.002754821,0.0524863887117413,-2.78576466373065,"75_Jeffery_2004","jeffery_2004",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Lefebvre",2004,"z.r","Zr",-0.107291083,0.005376344,0.0733235569240882,-1.46325529612643,"75_Lefebvre_2004","lefebvre_2004",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Lefebvre",2004,"z.r","Zr",-0.142119222,0.005376344,0.0733235569240882,-1.93824778777625,"75_Lefebvre_2004","lefebvre_2004",FALSE
75,"sanchez.et.al.2018.ecol.letts",161,2018,"Lefebvre",2004,"z.r","Zr",-0.090244188,0.125,0.353553390593274,-0.255249109189895,"75_Lefebvre_2004","lefebvre_2004",FALSE
